,FIPS_Code,State,Area_Name,Poverty_Num,Poverty_Rate
0,0,US,United States,40763043.0,12.5
1,1000,AL,Alabama,780043.0,15.700000000000001
2,1001,AL,Autauga County,7004.0,11.700000000000001
3,1003,AL,Baldwin County,24942.0,10.0
4,1005,AL,Barbour County,5585.0,25.5
5,1007,AL,Bibb County,3870.0,19.400000000000002
6,1009,AL,Blount County,7590.0,12.8
7,1011,AL,Bullock County,2779.0,33.6
8,1013,AL,Butler County,4263.0,23.6
9,1015,AL,Calhoun County,22174.0,20.1
10,1017,AL,Chambers County,5661.0,17.1
11,1019,AL,Cherokee County,3949.0,15.600000000000001
12,1021,AL,Chilton County,7026.0,15.3
13,1023,AL,Choctaw County,3017.0,24.8
14,1025,AL,Clarke County,4174.0,19.0
15,1027,AL,Clay County,2337.0,16.900000000000002
16,1029,AL,Cleburne County,2432.0,15.8
17,1031,AL,Coffee County,9055.0,16.5
18,1033,AL,Colbert County,8912.0,15.4
19,1035,AL,Conecuh County,2920.0,26.5
20,1037,AL,Coosa County,1809.0,18.2
21,1039,AL,Covington County,6204.0,16.7
22,1041,AL,Crenshaw County,2520.0,19.5
23,1043,AL,Cullman County,14081.0,15.5
24,1045,AL,Dale County,8124.0,16.6
25,1047,AL,Dallas County,11197.0,31.400000000000002
26,1049,AL,DeKalb County,15494.0,21.6
27,1051,AL,Elmore County,10562.0,12.5
28,1053,AL,Escambia County,7331.0,21.3
29,1055,AL,Etowah County,19921.0,19.6
30,1057,AL,Fayette County,2542.0,16.2
31,1059,AL,Franklin County,7035.0,22.5
32,1061,AL,Geneva County,5109.0,19.200000000000003
33,1063,AL,Greene County,2255.0,31.0
34,1065,AL,Hale County,3383.0,23.0
35,1067,AL,Henry County,2904.0,16.400000000000002
36,1069,AL,Houston County,17707.0,16.5
37,1071,AL,Jackson County,8437.0,16.0
38,1073,AL,Jefferson County,103120.0,16.0
39,1075,AL,Lamar County,2217.0,16.400000000000002
40,1077,AL,Lauderdale County,12563.0,13.600000000000001
41,1079,AL,Lawrence County,4710.0,14.200000000000001
42,1081,AL,Lee County,31839.0,17.900000000000002
43,1083,AL,Limestone County,9604.0,8.6
44,1085,AL,Lowndes County,2799.0,29.400000000000002
45,1087,AL,Macon County,4712.0,28.8
46,1089,AL,Madison County,41983.0,10.5
47,1091,AL,Marengo County,4335.0,23.5
48,1093,AL,Marion County,5415.0,19.0
49,1095,AL,Marshall County,16432.0,16.5
50,1097,AL,Mobile County,65684.0,16.3
51,1099,AL,Monroe County,3627.0,19.1
52,1101,AL,Montgomery County,39395.0,18.3
53,1103,AL,Morgan County,14759.0,12.0
54,1105,AL,Perry County,2501.0,33.800000000000004
55,1107,AL,Pickens County,3587.0,21.5
56,1109,AL,Pike County,7364.0,23.8
57,1111,AL,Randolph County,3508.0,15.9
58,1113,AL,Russell County,10957.0,18.900000000000002
59,1115,AL,St. Clair County,10089.0,10.8
60,1117,AL,Shelby County,19207.0,8.4
61,1119,AL,Sumter County,3607.0,33.5
62,1121,AL,Talladega County,13329.0,17.0
63,1123,AL,Tallapoosa County,6041.0,15.100000000000001
64,1125,AL,Tuscaloosa County,41429.0,19.200000000000003
65,1127,AL,Walker County,11099.0,17.5
66,1129,AL,Washington County,2778.0,18.7
67,1131,AL,Wilcox County,3194.0,32.7
68,1133,AL,Winston County,3855.0,16.6
69,2000,AK,Alaska,75594.0,10.5
70,2013,AK,Aleutians East Borough,624.0,18.0
71,2016,AK,Aleutians West Census Area,492.0,10.0
72,2020,AK,Anchorage Borough,24807.0,8.9
73,2050,AK,Bethel Census Area,5242.0,29.3
74,2060,AK,Bristol Bay Borough,98.0,11.700000000000001
75,2063,AK,Chugach Census Area,570.0,8.700000000000001
76,2066,AK,Copper River Census Area,380.0,14.200000000000001
77,2068,AK,Denali Borough,123.0,7.800000000000001
78,2070,AK,Dillingham Census Area,1073.0,23.400000000000002
79,2090,AK,Fairbanks North Star Borough,7015.0,7.6000000000000005
80,2100,AK,Haines Borough,207.0,10.0
81,2105,AK,Hoonah-Angoon Census Area,390.0,17.2
82,2110,AK,Juneau Borough,2815.0,9.1
83,2122,AK,Kenai Peninsula Borough,6885.0,11.5
84,2130,AK,Ketchikan Gateway Borough,1269.0,9.3
85,2150,AK,Kodiak Island Borough,1035.0,8.5
86,2158,AK,Kusilvak Census Area,2455.0,30.8
87,2164,AK,Lake and Peninsula Borough,271.0,20.400000000000002
88,2170,AK,Matanuska-Susitna Borough,10906.0,9.700000000000001
89,2180,AK,Nome Census Area,1981.0,20.700000000000003
90,2185,AK,North Slope Borough,1261.0,12.0
91,2188,AK,Northwest Arctic Borough,1390.0,19.1
92,2195,AK,Petersburg Borough,276.0,8.4
93,2198,AK,Prince of Wales-Hyder Census Area,892.0,15.700000000000001
94,2220,AK,Sitka Borough,755.0,9.3
95,2230,AK,Skagway Municipality,64.0,5.9
96,2240,AK,Southeast Fairbanks Census Area,857.0,12.200000000000001
97,2275,AK,Wrangell City and Borough,239.0,11.700000000000001
98,2282,AK,Yakutat Borough,105.0,15.3
99,2290,AK,Yukon-Koyukuk Census Area,1117.0,21.900000000000002
100,4000,AZ,Arizona,917925.0,12.600000000000001
101,4001,AZ,Apache County,18929.0,29.6
102,4003,AZ,Cochise County,19759.0,16.3
103,4005,AZ,Coconino County,23888.0,17.8
104,4007,AZ,Gila County,9431.0,17.7
105,4009,AZ,Graham County,6397.0,17.3
106,4011,AZ,Greenlee County,900.0,9.700000000000001
107,4012,AZ,La Paz County,3097.0,18.7
108,4013,AZ,Maricopa County,498844.0,11.100000000000001
109,4015,AZ,Mohave County,36816.0,16.8
110,4017,AZ,Navajo County,26533.0,24.700000000000003
111,4019,AZ,Pima County,144676.0,14.0
112,4021,AZ,Pinal County,54702.0,11.8
113,4023,AZ,Santa Cruz County,9831.0,20.1
114,4025,AZ,Yavapai County,31465.0,12.8
115,4027,AZ,Yuma County,32657.0,15.9
116,5000,AR,Arkansas,459700.0,15.4
117,5001,AR,Arkansas County,2697.0,16.8
118,5003,AR,Ashley County,3338.0,18.400000000000002
119,5005,AR,Baxter County,6746.0,16.0
120,5007,AR,Benton County,23885.0,7.800000000000001
121,5009,AR,Boone County,5660.0,14.9
122,5011,AR,Bradley County,2314.0,23.200000000000003
123,5013,AR,Calhoun County,639.0,14.3
124,5015,AR,Carroll County,4232.0,14.8
125,5017,AR,Chicot County,2621.0,29.700000000000003
126,5019,AR,Clark County,3512.0,18.900000000000002
127,5021,AR,Clay County,2454.0,17.5
128,5023,AR,Cleburne County,3387.0,13.5
129,5025,AR,Cleveland County,1147.0,15.700000000000001
130,5027,AR,Columbia County,4704.0,23.3
131,5029,AR,Conway County,3566.0,17.1
132,5031,AR,Craighead County,17811.0,16.1
133,5033,AR,Crawford County,8147.0,13.3
134,5035,AR,Crittenden County,9578.0,20.6
135,5037,AR,Cross County,3091.0,19.1
136,5039,AR,Dallas County,1162.0,19.6
137,5041,AR,Desha County,2598.0,25.0
138,5043,AR,Drew County,3365.0,20.6
139,5045,AR,Faulkner County,16042.0,12.9
140,5047,AR,Franklin County,3260.0,19.0
141,5049,AR,Fulton County,2136.0,17.5
142,5051,AR,Garland County,18604.0,18.900000000000002
143,5053,AR,Grant County,2018.0,11.100000000000001
144,5055,AR,Greene County,7390.0,16.2
145,5057,AR,Hempstead County,3171.0,16.6
146,5059,AR,Hot Spring County,5155.0,16.900000000000002
147,5061,AR,Howard County,2190.0,17.8
148,5063,AR,Independence County,5006.0,13.5
149,5065,AR,Izard County,2637.0,20.3
150,5067,AR,Jackson County,3513.0,24.6
151,5069,AR,Jefferson County,14081.0,24.3
152,5071,AR,Johnson County,4377.0,17.1
153,5073,AR,Lafayette County,1372.0,22.8
154,5075,AR,Lawrence County,2882.0,18.3
155,5077,AR,Lee County,2507.0,38.7
156,5079,AR,Lincoln County,2327.0,26.200000000000003
157,5081,AR,Little River County,2060.0,17.7
158,5083,AR,Logan County,3504.0,16.6
159,5085,AR,Lonoke County,7223.0,9.600000000000001
160,5087,AR,Madison County,2601.0,14.8
161,5089,AR,Marion County,3009.0,17.400000000000002
162,5091,AR,Miller County,8806.0,21.5
163,5093,AR,Mississippi County,9378.0,24.900000000000002
164,5095,AR,Monroe County,1686.0,26.3
165,5097,AR,Montgomery County,1600.0,18.8
166,5099,AR,Nevada County,1844.0,23.200000000000003
167,5101,AR,Newton County,1313.0,18.8
168,5103,AR,Ouachita County,4018.0,18.8
169,5105,AR,Perry County,1421.0,14.100000000000001
170,5107,AR,Phillips County,5057.0,34.2
171,5109,AR,Pike County,1814.0,18.2
172,5111,AR,Poinsett County,4214.0,19.1
173,5113,AR,Polk County,3619.0,18.8
174,5115,AR,Pope County,8387.0,13.5
175,5117,AR,Prairie County,1216.0,15.4
176,5119,AR,Pulaski County,61392.0,15.700000000000001
177,5121,AR,Randolph County,3433.0,18.5
178,5123,AR,St. Francis County,6414.0,34.300000000000004
179,5125,AR,Saline County,11900.0,9.3
180,5127,AR,Scott County,1882.0,19.5
181,5129,AR,Searcy County,1560.0,20.200000000000003
182,5131,AR,Sebastian County,16217.0,12.8
183,5133,AR,Sevier County,2888.0,18.7
184,5135,AR,Sharp County,3495.0,19.700000000000003
185,5137,AR,Stone County,2220.0,17.7
186,5139,AR,Union County,6969.0,19.0
187,5141,AR,Van Buren County,2638.0,16.5
188,5143,AR,Washington County,34017.0,13.5
189,5145,AR,White County,11899.0,15.700000000000001
190,5147,AR,Woodruff County,1424.0,24.400000000000002
191,5149,AR,Yell County,3261.0,16.5
192,6000,CA,California,4597732.0,12.0
193,6001,CA,Alameda County,151872.0,9.5
194,6003,CA,Alpine County,177.0,15.600000000000001
195,6005,CA,Amador County,4400.0,11.700000000000001
196,6007,CA,Butte County,40532.0,19.900000000000002
197,6009,CA,Calaveras County,5639.0,12.200000000000001
198,6011,CA,Colusa County,2677.0,12.3
199,6013,CA,Contra Costa County,95369.0,8.3
200,6015,CA,Del Norte County,3408.0,13.8
201,6017,CA,El Dorado County,13438.0,7.0
202,6019,CA,Fresno County,177171.0,17.7
203,6021,CA,Glenn County,3769.0,13.5
204,6023,CA,Humboldt County,21856.0,16.7
205,6025,CA,Imperial County,29810.0,17.3
206,6027,CA,Inyo County,2169.0,11.8
207,6029,CA,Kern County,169857.0,19.0
208,6031,CA,Kings County,23950.0,17.5
209,6033,CA,Lake County,11790.0,17.6
210,6035,CA,Lassen County,3992.0,17.1
211,6037,CA,Los Angeles County,1299957.0,13.700000000000001
212,6039,CA,Madera County,28046.0,18.0
213,6041,CA,Marin County,21535.0,8.700000000000001
214,6043,CA,Mariposa County,2899.0,17.3
215,6045,CA,Mendocino County,12295.0,13.9
216,6047,CA,Merced County,53192.0,18.6
217,6049,CA,Modoc County,1690.0,20.1
218,6051,CA,Mono County,1013.0,7.800000000000001
219,6053,CA,Monterey County,58136.0,14.0
220,6055,CA,Napa County,11581.0,8.9
221,6057,CA,Nevada County,10990.0,10.9
222,6059,CA,Orange County,284696.0,9.200000000000001
223,6061,CA,Placer County,27088.0,6.5
224,6063,CA,Plumas County,2418.0,12.700000000000001
225,6065,CA,Riverside County,278442.0,11.3
226,6067,CA,Sacramento County,185867.0,11.9
227,6069,CA,San Benito County,6204.0,9.1
228,6071,CA,San Bernardino County,284772.0,13.200000000000001
229,6073,CA,San Diego County,319714.0,10.100000000000001
230,6075,CA,San Francisco County,95298.0,11.9
231,6077,CA,San Joaquin County,99266.0,12.600000000000001
232,6079,CA,San Luis Obispo County,34227.0,12.8
233,6081,CA,San Mateo County,52747.0,7.300000000000001
234,6083,CA,Santa Barbara County,62891.0,14.9
235,6085,CA,Santa Clara County,139084.0,7.6000000000000005
236,6087,CA,Santa Cruz County,31840.0,12.600000000000001
237,6089,CA,Shasta County,23527.0,13.200000000000001
238,6091,CA,Sierra County,397.0,12.600000000000001
239,6093,CA,Siskiyou County,7273.0,17.1
240,6095,CA,Solano County,45402.0,10.3
241,6097,CA,Sonoma County,43143.0,9.1
242,6099,CA,Stanislaus County,68761.0,12.600000000000001
243,6101,CA,Sutter County,14849.0,15.3
244,6103,CA,Tehama County,9633.0,15.0
245,6105,CA,Trinity County,3223.0,20.8
246,6107,CA,Tulare County,83050.0,17.5
247,6109,CA,Tuolumne County,5390.0,10.5
248,6111,CA,Ventura County,80427.0,9.8
249,6113,CA,Yolo County,31960.0,15.3
250,6115,CA,Yuba County,12935.0,15.4
251,8000,CO,Colorado,538673.0,9.4
252,8001,CO,Adams County,51247.0,9.700000000000001
253,8003,CO,Alamosa County,3416.0,21.700000000000003
254,8005,CO,Arapahoe County,65646.0,10.100000000000001
255,8007,CO,Archuleta County,1577.0,11.200000000000001
256,8009,CO,Baca County,665.0,20.200000000000003
257,8011,CO,Bent County,1220.0,28.6
258,8013,CO,Boulder County,34478.0,11.0
259,8014,CO,Broomfield County,3912.0,5.1000000000000005
260,8015,CO,Chaffee County,1829.0,9.4
261,8017,CO,Cheyenne County,226.0,13.3
262,8019,CO,Clear Creek County,704.0,7.7
263,8021,CO,Conejos County,1347.0,18.1
264,8023,CO,Costilla County,814.0,22.6
265,8025,CO,Crowley County,1129.0,37.5
266,8027,CO,Custer County,652.0,11.8
267,8029,CO,Delta County,4071.0,12.9
268,8031,CO,Denver County,73632.0,10.5
269,8033,CO,Dolores County,338.0,13.5
270,8035,CO,Douglas County,14173.0,3.7
271,8037,CO,Eagle County,3582.0,6.6000000000000005
272,8039,CO,Elbert County,1671.0,5.800000000000001
273,8041,CO,El Paso County,53047.0,7.300000000000001
274,8043,CO,Fremont County,7657.0,18.400000000000002
275,8045,CO,Garfield County,5606.0,9.1
276,8047,CO,Gilpin County,425.0,7.2
277,8049,CO,Grand County,1311.0,8.200000000000001
278,8051,CO,Gunnison County,1741.0,10.700000000000001
279,8053,CO,Hinsdale County,40.0,5.300000000000001
280,8055,CO,Huerfano County,1270.0,18.3
281,8057,CO,Jackson County,174.0,13.3
282,8059,CO,Jefferson County,42071.0,7.4
283,8061,CO,Kiowa County,184.0,13.600000000000001
284,8063,CO,Kit Carson County,849.0,12.3
285,8065,CO,Lake County,830.0,11.4
286,8067,CO,La Plata County,6305.0,11.5
287,8069,CO,Larimer County,36698.0,10.200000000000001
288,8071,CO,Las Animas County,2370.0,17.1
289,8073,CO,Lincoln County,680.0,14.8
290,8075,CO,Logan County,2530.0,14.0
291,8077,CO,Mesa County,18546.0,11.9
292,8079,CO,Mineral County,91.0,9.700000000000001
293,8081,CO,Moffat County,1419.0,10.8
294,8083,CO,Montezuma County,3664.0,14.0
295,8085,CO,Montrose County,4693.0,10.700000000000001
296,8087,CO,Morgan County,3639.0,12.5
297,8089,CO,Otero County,3581.0,20.1
298,8091,CO,Ouray County,383.0,7.4
299,8093,CO,Park County,1457.0,8.1
300,8095,CO,Phillips County,532.0,12.100000000000001
301,8097,CO,Pitkin County,1056.0,6.4
302,8099,CO,Prowers County,2286.0,20.1
303,8101,CO,Pueblo County,22336.0,13.5
304,8103,CO,Rio Blanco County,688.0,10.8
305,8105,CO,Rio Grande County,1965.0,17.8
306,8107,CO,Routt County,1376.0,5.6000000000000005
307,8109,CO,Saguache County,1370.0,20.6
308,8111,CO,San Juan County,98.0,12.3
309,8113,CO,San Miguel County,618.0,7.9
310,8115,CO,Sedgwick County,333.0,14.700000000000001
311,8117,CO,Summit County,2209.0,7.300000000000001
312,8119,CO,Teller County,2044.0,8.3
313,8121,CO,Washington County,665.0,14.200000000000001
314,8123,CO,Weld County,32284.0,9.1
315,8125,CO,Yuma County,1225.0,12.700000000000001
316,9000,CT,Connecticut,359550.0,10.200000000000001
317,9110,CT,Capitol Planning Region,92788.0,9.8
318,9120,CT,Greater Bridgeport Planning Region,36025.0,11.3
319,9130,CT,Lower Connecticut River Valley Planning Region,12171.0,7.1000000000000005
320,9140,CT,Naugatuck Valley Planning Region,51210.0,11.4
321,9150,CT,Northeastern Connecticut Planning Region,7277.0,7.6000000000000005
322,9160,CT,Northwest Hills Planning Region,9386.0,8.4
323,9170,CT,South Central Connecticut Planning Region,68099.0,12.5
324,9180,CT,Southeastern Connecticut Planning Region,33460.0,12.4
325,9190,CT,Western Connecticut Planning Region,49135.0,8.0
326,10000,DE,Delaware,109203.0,10.8
327,10001,DE,Kent County,21471.0,11.700000000000001
328,10003,DE,New Castle County,61487.0,10.9
329,10005,DE,Sussex County,26244.0,10.100000000000001
330,11000,DC,District of Columbia,98811.0,15.200000000000001
331,11001,DC,District of Columbia,98811.0,15.200000000000001
332,12000,FL,Florida,2741486.0,12.4
333,12001,FL,Alachua County,49524.0,18.5
334,12003,FL,Baker County,3328.0,12.5
335,12005,FL,Bay County,22023.0,11.8
336,12007,FL,Bradford County,3871.0,15.4
337,12009,FL,Brevard County,65640.0,10.3
338,12011,FL,Broward County,247799.0,12.700000000000001
339,12013,FL,Calhoun County,2713.0,22.900000000000002
340,12015,FL,Charlotte County,18491.0,9.1
341,12017,FL,Citrus County,25675.0,15.700000000000001
342,12019,FL,Clay County,18198.0,7.9
343,12021,FL,Collier County,41998.0,10.5
344,12023,FL,Columbia County,11715.0,17.0
345,12027,FL,DeSoto County,6254.0,18.8
346,12029,FL,Dixie County,3748.0,23.700000000000003
347,12031,FL,Duval County,146043.0,14.5
348,12033,FL,Escambia County,43284.0,14.0
349,12035,FL,Flagler County,11598.0,8.9
350,12037,FL,Franklin County,1890.0,16.6
351,12039,FL,Gadsden County,9149.0,21.5
352,12041,FL,Gilchrist County,2503.0,13.5
353,12043,FL,Glades County,1879.0,16.900000000000002
354,12045,FL,Gulf County,2065.0,14.9
355,12047,FL,Hamilton County,2603.0,21.900000000000002
356,12049,FL,Hardee County,4902.0,20.5
357,12051,FL,Hendry County,9445.0,22.1
358,12053,FL,Hernando County,25371.0,12.100000000000001
359,12055,FL,Highlands County,19796.0,18.6
360,12057,FL,Hillsborough County,198734.0,13.200000000000001
361,12059,FL,Holmes County,3324.0,18.2
362,12061,FL,Indian River County,19049.0,11.3
363,12063,FL,Jackson County,8618.0,20.6
364,12065,FL,Jefferson County,3333.0,23.5
365,12067,FL,Lafayette County,1344.0,18.900000000000002
366,12069,FL,Lake County,44765.0,10.700000000000001
367,12071,FL,Lee County,99505.0,12.100000000000001
368,12073,FL,Leon County,49251.0,17.6
369,12075,FL,Levy County,8441.0,18.3
370,12077,FL,Liberty County,1292.0,20.8
371,12079,FL,Madison County,3371.0,19.8
372,12081,FL,Manatee County,45410.0,10.4
373,12083,FL,Marion County,60125.0,15.0
374,12085,FL,Martin County,20806.0,13.100000000000001
375,12086,FL,Miami-Dade County,372520.0,14.100000000000001
376,12087,FL,Monroe County,7992.0,10.0
377,12089,FL,Nassau County,9524.0,9.5
378,12091,FL,Okaloosa County,21517.0,10.100000000000001
379,12093,FL,Okeechobee County,6649.0,17.0
380,12095,FL,Orange County,177726.0,12.4
381,12097,FL,Osceola County,47450.0,10.9
382,12099,FL,Palm Beach County,163357.0,10.8
383,12101,FL,Pasco County,65506.0,10.5
384,12103,FL,Pinellas County,106728.0,11.3
385,12105,FL,Polk County,103623.0,13.0
386,12107,FL,Putnam County,15749.0,21.1
387,12109,FL,St. Johns County,19245.0,6.1000000000000005
388,12111,FL,St. Lucie County,38539.0,10.4
389,12113,FL,Santa Rosa County,15981.0,8.1
390,12115,FL,Sarasota County,43818.0,9.5
391,12117,FL,Seminole County,44094.0,9.200000000000001
392,12119,FL,Sumter County,13827.0,9.700000000000001
393,12121,FL,Suwannee County,7501.0,17.3
394,12123,FL,Taylor County,3934.0,19.700000000000003
395,12125,FL,Union County,2251.0,19.400000000000002
396,12127,FL,Volusia County,68507.0,11.9
397,12129,FL,Wakulla County,3501.0,10.4
398,12131,FL,Walton County,9126.0,10.9
399,12133,FL,Washington County,3946.0,16.8
400,13000,GA,Georgia,1477354.0,13.700000000000001
401,13001,GA,Appling County,3811.0,21.1
402,13003,GA,Atkinson County,1850.0,22.400000000000002
403,13005,GA,Bacon County,2446.0,22.900000000000002
404,13007,GA,Baker County,717.0,26.200000000000003
405,13009,GA,Baldwin County,8231.0,21.400000000000002
406,13011,GA,Banks County,2400.0,12.200000000000001
407,13013,GA,Barrow County,10351.0,11.200000000000001
408,13015,GA,Bartow County,11004.0,9.700000000000001
409,13017,GA,Ben Hill County,4096.0,24.400000000000002
410,13019,GA,Berrien County,3458.0,18.8
411,13021,GA,Bibb County,33515.0,22.1
412,13023,GA,Bleckley County,2111.0,18.2
413,13025,GA,Brantley County,3246.0,17.8
414,13027,GA,Brooks County,3642.0,22.8
415,13029,GA,Bryan County,4055.0,8.200000000000001
416,13031,GA,Bulloch County,18529.0,23.700000000000003
417,13033,GA,Burke County,5114.0,21.200000000000003
418,13035,GA,Butts County,3700.0,15.5
419,13037,GA,Calhoun County,1338.0,35.5
420,13039,GA,Camden County,6459.0,11.600000000000001
421,13043,GA,Candler County,2311.0,21.5
422,13045,GA,Carroll County,17710.0,14.3
423,13047,GA,Catoosa County,7314.0,10.700000000000001
424,13049,GA,Charlton County,2727.0,26.200000000000003
425,13051,GA,Chatham County,44111.0,15.200000000000001
426,13053,GA,Chattahoochee County,1067.0,16.3
427,13055,GA,Chattooga County,4958.0,20.700000000000003
428,13057,GA,Cherokee County,18708.0,6.6000000000000005
429,13059,GA,Clarke County,28637.0,24.1
430,13061,GA,Clay County,736.0,26.400000000000002
431,13063,GA,Clayton County,50474.0,17.3
432,13065,GA,Clinch County,1552.0,23.3
433,13067,GA,Cobb County,67115.0,8.8
434,13069,GA,Coffee County,9093.0,22.5
435,13071,GA,Colquitt County,10601.0,23.400000000000002
436,13073,GA,Columbia County,11211.0,6.800000000000001
437,13075,GA,Cook County,3469.0,19.900000000000002
438,13077,GA,Coweta County,15250.0,9.9
439,13079,GA,Crawford County,1925.0,15.8
440,13081,GA,Crisp County,4981.0,26.0
441,13083,GA,Dade County,2209.0,14.100000000000001
442,13085,GA,Dawson County,2534.0,8.0
443,13087,GA,Decatur County,6274.0,22.3
444,13089,GA,DeKalb County,100015.0,13.3
445,13091,GA,Dodge County,4221.0,23.5
446,13093,GA,Dooly County,2068.0,22.5
447,13095,GA,Dougherty County,21140.0,26.400000000000002
448,13097,GA,Douglas County,17596.0,11.9
449,13099,GA,Early County,2642.0,25.5
450,13101,GA,Echols County,796.0,21.6
451,13103,GA,Effingham County,6032.0,8.5
452,13105,GA,Elbert County,3558.0,18.0
453,13107,GA,Emanuel County,5657.0,26.1
454,13109,GA,Evans County,2399.0,23.700000000000003
455,13111,GA,Fannin County,3594.0,13.9
456,13113,GA,Fayette County,7065.0,5.800000000000001
457,13115,GA,Floyd County,16361.0,17.0
458,13117,GA,Forsyth County,13783.0,5.1000000000000005
459,13119,GA,Franklin County,4050.0,16.900000000000002
460,13121,GA,Fulton County,136621.0,13.0
461,13123,GA,Gilmer County,4439.0,13.600000000000001
462,13125,GA,Glascock County,453.0,15.700000000000001
463,13127,GA,Glynn County,13245.0,15.700000000000001
464,13129,GA,Gordon County,7593.0,12.9
465,13131,GA,Grady County,5110.0,19.700000000000003
466,13133,GA,Greene County,2899.0,14.100000000000001
467,13135,GA,Gwinnett County,111168.0,11.4
468,13137,GA,Habersham County,6221.0,13.5
469,13139,GA,Hall County,23740.0,11.0
470,13141,GA,Hancock County,2226.0,30.3
471,13143,GA,Haralson County,5185.0,16.3
472,13145,GA,Harris County,3091.0,8.6
473,13147,GA,Hart County,3984.0,14.9
474,13149,GA,Heard County,1964.0,16.5
475,13151,GA,Henry County,26087.0,10.3
476,13153,GA,Houston County,21823.0,12.8
477,13155,GA,Irwin County,1719.0,19.400000000000002
478,13157,GA,Jackson County,7295.0,8.3
479,13159,GA,Jasper County,2426.0,14.8
480,13161,GA,Jeff Davis County,2920.0,19.700000000000003
481,13163,GA,Jefferson County,3296.0,22.5
482,13165,GA,Jenkins County,2161.0,28.900000000000002
483,13167,GA,Johnson County,1945.0,26.200000000000003
484,13169,GA,Jones County,3631.0,12.700000000000001
485,13171,GA,Lamar County,2783.0,14.200000000000001
486,13173,GA,Lanier County,1758.0,17.5
487,13175,GA,Laurens County,9418.0,19.200000000000003
488,13177,GA,Lee County,2975.0,9.0
489,13179,GA,Liberty County,10488.0,16.2
490,13181,GA,Lincoln County,1185.0,15.100000000000001
491,13183,GA,Long County,2913.0,15.100000000000001
492,13185,GA,Lowndes County,22576.0,19.5
493,13187,GA,Lumpkin County,4735.0,15.100000000000001
494,13189,GA,McDuffie County,4128.0,19.1
495,13191,GA,McIntosh County,2142.0,18.7
496,13193,GA,Macon County,3093.0,31.6
497,13195,GA,Madison County,4176.0,13.0
498,13197,GA,Marion County,1780.0,24.200000000000003
499,13199,GA,Meriwether County,3317.0,15.9
500,13201,GA,Miller County,1180.0,21.1
501,13205,GA,Mitchell County,4698.0,23.8
502,13207,GA,Monroe County,3408.0,11.700000000000001
503,13209,GA,Montgomery County,1663.0,20.700000000000003
504,13211,GA,Morgan County,2380.0,11.200000000000001
505,13213,GA,Murray County,5870.0,14.4
506,13215,GA,Muscogee County,40634.0,20.700000000000003
507,13217,GA,Newton County,14027.0,11.8
508,13219,GA,Oconee County,3286.0,7.5
509,13221,GA,Oglethorpe County,2053.0,13.100000000000001
510,13223,GA,Paulding County,14053.0,7.7
511,13225,GA,Peach County,4757.0,17.3
512,13227,GA,Pickens County,3601.0,10.100000000000001
513,13229,GA,Pierce County,3274.0,16.2
514,13231,GA,Pike County,2248.0,11.200000000000001
515,13233,GA,Polk County,7571.0,17.3
516,13235,GA,Pulaski County,2017.0,23.0
517,13237,GA,Putnam County,3582.0,15.600000000000001
518,13239,GA,Quitman County,539.0,23.700000000000003
519,13241,GA,Rabun County,2242.0,13.0
520,13243,GA,Randolph County,1581.0,26.700000000000003
521,13245,GA,Richmond County,43227.0,22.200000000000003
522,13247,GA,Rockdale County,12310.0,13.0
523,13249,GA,Schley County,693.0,15.3
524,13251,GA,Screven County,3133.0,22.5
525,13253,GA,Seminole County,1998.0,22.3
526,13255,GA,Spalding County,11253.0,16.3
527,13257,GA,Stephens County,4110.0,15.600000000000001
528,13259,GA,Stewart County,1265.0,32.5
529,13261,GA,Sumter County,7187.0,26.3
530,13263,GA,Talbot County,1558.0,27.3
531,13265,GA,Taliaferro County,389.0,24.5
532,13267,GA,Tattnall County,5177.0,25.700000000000003
533,13269,GA,Taylor County,2025.0,26.6
534,13271,GA,Telfair County,2793.0,30.1
535,13273,GA,Terrell County,2361.0,28.1
536,13275,GA,Thomas County,8318.0,18.400000000000002
537,13277,GA,Tift County,7785.0,19.200000000000003
538,13279,GA,Toombs County,6092.0,22.8
539,13281,GA,Towns County,1446.0,11.600000000000001
540,13283,GA,Treutlen County,1423.0,24.0
541,13285,GA,Troup County,12539.0,18.1
542,13287,GA,Turner County,2085.0,23.900000000000002
543,13289,GA,Twiggs County,1614.0,21.3
544,13291,GA,Union County,2846.0,10.700000000000001
545,13293,GA,Upson County,4868.0,17.5
546,13295,GA,Walker County,10248.0,15.100000000000001
547,13297,GA,Walton County,10622.0,10.100000000000001
548,13299,GA,Ware County,6757.0,19.900000000000002
549,13301,GA,Warren County,1222.0,24.200000000000003
550,13303,GA,Washington County,3878.0,21.6
551,13305,GA,Wayne County,5785.0,19.700000000000003
552,13307,GA,Webster County,484.0,20.700000000000003
553,13309,GA,Wheeler County,1804.0,36.300000000000004
554,13311,GA,White County,3067.0,10.8
555,13313,GA,Whitfield County,15961.0,15.5
556,13315,GA,Wilcox County,1903.0,28.400000000000002
557,13317,GA,Wilkes County,1668.0,17.8
558,13319,GA,Wilkinson County,1768.0,20.6
559,13321,GA,Worth County,4302.0,21.400000000000002
560,15000,HI,Hawaii,143193.0,10.200000000000001
561,15001,HI,Hawaii County,33847.0,16.5
562,15003,HI,Honolulu County,87196.0,9.1
